,Time Interval,Average Packet Size,Standard Deviation Packet Size,Median Packet Size,Average Packet Intervals,Standard Deviation Packet Intervals,Median Packet Intervals,Inbound Packets,Outbound Packets,Total Packets,Cluster,Persona
789,"(394.5, 395.0)",947.2926829268292,243.81112454975948,1066.0,0.003938040650406502,0.005663392611799325,0.000825,69,54,123,1,1
790,"(395.0, 395.5)",924.1652892561984,284.9243568360862,1082.0,0.0040703305785123964,0.00629465316543656,0.0006450000000000001,70,51,121,1,1
791,"(395.5, 396.0)",1018.6198347107437,233.86236180705188,1109.0,0.003917504132231406,0.005360833481720242,0.000695,68,53,121,1,1
792,"(396.0, 396.5)",1068.9923076923078,184.63672676529526,1119.0,0.003853669230769232,0.005053713511279075,0.0008045000000000001,69,61,130,1,1
793,"(396.5, 397.0)",966.1007194244604,291.67848327940527,1092.0,0.0035064964028776982,0.004450354974238135,0.001008,72,67,139,1,1
794,"(397.0, 397.5)",1037.8625954198474,192.4681297637364,1082.0,0.0038365648854961827,0.00500427518320276,0.000699,68,63,131,1,1
795,"(397.5, 398.0)",1059.7751937984497,218.790362001723,1133.0,0.003800782945736432,0.004646388375598232,0.0008179999999999999,72,57,129,1,1
796,"(398.0, 398.5)",932.491935483871,274.5324331386075,1096.5,0.003868451612903225,0.005153468610675425,0.0007195,67,57,124,1,1
797,"(398.5, 399.0)",1050.4920634920634,199.2116360469637,1112.0,0.00391174603174603,0.004973613530521256,0.0010114999999999998,72,54,126,1,1
798,"(399.0, 399.5)",1026.5,226.1734830709481,1115.0,0.0036602279411764695,0.004661406134962429,0.0007635000000000001,72,64,136,1,1
799,"(399.5, 400.0)",1082.8951612903227,163.60997736031783,1107.0,0.003945443548387096,0.005141803720568528,0.0007490000000000001,66,58,124,1,1
800,"(400.0, 400.5)",1015.8432835820897,262.6530017255711,1094.0,0.003615246268656715,0.004728215046437916,0.000681,71,63,134,1,1
801,"(400.5, 401.0)",988.5036496350364,273.65642703965807,1082.0,0.0035810072992700725,0.004446823210907308,0.000807,74,63,137,1,1
802,"(401.0, 401.5)",1003.5454545454544,249.3704072258777,1129.0,0.004009669421487604,0.005346461805699837,0.0007740000000000001,63,58,121,1,1
803,"(401.5, 402.0)",981.7751937984495,234.7242810828164,1054.0,0.0037931395348837203,0.005735952417570069,0.000611,71,58,129,1,1
804,"(402.0, 402.5)",1018.5952380952381,225.86803859143697,1108.5,0.00398722222222222,0.0057025829795121965,0.0007019999999999999,71,55,126,1,1
805,"(402.5, 403.0)",1013.5952380952381,233.13361588827735,1090.0,0.003883714285714285,0.00605642492413753,0.0005375,68,58,126,1,1
806,"(403.0, 403.5)",1007.5409836065573,256.98606411523116,1103.0,0.003942934426229508,0.005708165118534845,0.0005214999999999999,72,50,122,1,1
807,"(403.5, 404.0)",1059.3461538461538,187.94047843587288,1120.5,0.0038966923076923093,0.005010564329178862,0.0011955,69,61,130,1,1
808,"(404.0, 404.5)",991.874074074074,303.38582965633566,1102.0,0.0036705111111111095,0.0048856733199278395,0.000709,71,64,135,1,1
809,"(404.5, 405.0)",1019.8503937007873,203.13108906585882,1042.0,0.0036978818897637775,0.004513898260020077,0.0010539999999999998,65,62,127,1,1
810,"(405.0, 405.5)",1040.3,203.26619680259185,1080.0,0.003491607142857143,0.004459344884777074,0.0007235000000000001,76,64,140,1,1
811,"(405.5, 406.0)",1029.7424242424242,199.2711383602532,1078.0,0.0036520757575757563,0.004499750251968975,0.0009795,70,62,132,1,1
812,"(406.0, 406.5)",1049.234375,181.8929114891506,1131.5,0.003879796875000001,0.005265904370600088,0.000858,66,62,128,1,1
813,"(406.5, 407.0)",1050.7094017094016,220.1770470916946,1098.0,0.00413323076923077,0.005169600972369904,0.00095,61,56,117,1,1
814,"(407.0, 407.5)",1061.9366197183099,152.74073963125417,1104.0,0.0035327183098591533,0.004585860545346368,0.000741,78,64,142,1,1
815,"(407.5, 408.0)",983.6764705882354,267.34740562443784,1070.0,0.0035190808823529407,0.004565710657523581,0.0006380000000000001,75,61,136,1,1
816,"(408.0, 408.5)",973.7615384615384,290.99870278210966,1093.5,0.0038055846153846147,0.005672473099665449,0.0005855000000000001,68,62,130,1,1
817,"(408.5, 409.0)",986.5573770491804,227.6911801984668,1092.0,0.004096081967213114,0.00652162788529195,0.000701,69,53,122,1,1
818,"(409.0, 409.5)",1035.121951219512,214.69786568708068,1105.0,0.004029284552845527,0.005196160435439325,0.001102,65,58,123,1,1
819,"(409.5, 410.0)",1048.3548387096773,191.53577829387498,1091.0,0.0039663306451612895,0.004852912584038737,0.000915,64,60,124,1,1
820,"(410.0, 410.5)",1008.9527559055118,239.4034868090124,1107.0,0.003893511811023621,0.004709427144528443,0.000922,63,64,127,1,1
821,"(410.5, 411.0)",963.6616541353385,265.8231323363749,1095.0,0.003536669172932332,0.005026990580736672,0.00054,77,56,133,1,1
822,"(411.0, 411.5)",922.8888888888887,309.97911697322706,1110.0,0.004579148148148146,0.007811212665454054,0.0005555,65,43,108,0,1
823,"(411.5, 412.0)",876.5230769230769,351.8600015682907,1095.5,0.0037371230769230775,0.005747811989523072,0.0006590000000000001,71,59,130,1,1
824,"(412.0, 412.5)",965.3421052631579,284.0833988523322,1110.0,0.0044637894736842074,0.006100139656712186,0.0011315,65,49,114,1,1
825,"(412.5, 413.0)",964.544,254.803260727604,1057.0,0.0037495759999999993,0.005328480065713832,0.000536,67,58,125,1,1
826,"(413.0, 413.5)",944.7226890756302,273.18848414725267,1096.0,0.00418796638655462,0.005809817824287001,0.000983,70,49,119,1,1
827,"(413.5, 414.0)",919.9083333333333,286.4301576721445,1126.0,0.0040653583333333295,0.0053184750101456174,0.0008979999999999998,68,52,120,1,1
828,"(414.0, 414.5)",969.655462184874,244.1125204912473,1041.0,0.0041975966386554615,0.005856774979282942,0.0007740000000000001,63,56,119,1,1
829,"(414.5, 415.0)",926.7652173913043,307.6811499062427,1121.0,0.0042537478260869545,0.0063716926403050225,0.0006900000000000001,67,48,115,1,1
830,"(415.0, 415.5)",903.4710743801653,320.0816581848076,1083.0,0.0036904380165289244,0.005611321571746064,0.000544,69,52,121,1,1
831,"(415.5, 416.0)",882.1981132075473,375.1997162099474,1077.0,0.004749981132075471,0.006591986534864211,0.0011985,70,36,106,0,1
832,"(416.0, 416.5)",980.8684210526317,257.9269126482952,1115.0,0.004320526315789472,0.0056419622899840675,0.001127,67,47,114,1,1
833,"(416.5, 417.0)",992.373015873016,230.003468986952,1078.0,0.004040944444444445,0.005427849289441343,0.00046550000000000004,66,60,126,1,1
834,"(417.0, 417.5)",997.16,235.29403019448085,1084.0,0.003811895999999999,0.0054424946231455065,0.000872,70,55,125,1,1
835,"(417.5, 418.0)",928.8679245283017,313.32165354538347,1122.0,0.004729433962264151,0.0075366479930926815,0.0006519999999999999,66,40,106,0,1
836,"(418.0, 418.5)",929.3893805309733,305.37513328540217,1089.0,0.004225292035398227,0.0057521484894177575,0.001396,70,43,113,0,1
837,"(418.5, 419.0)",993.3783783783784,258.5864390051157,1103.0,0.004473324324324324,0.005759237596579732,0.0008029999999999999,62,49,111,1,1
838,"(419.0, 419.5)",922.21875,336.0997446976519,1109.0,0.0036821406249999983,0.006268726832942486,0.0005175,72,56,128,1,1
839,"(419.5, 420.0)",975.9426229508196,283.54836336437745,1124.0,0.00394989344262295,0.005566983379464086,0.0006739999999999999,70,52,122,1,1
840,"(420.0, 420.5)",1028.532110091743,269.5950862561654,1138.0,0.003949321100917431,0.005674346127905211,0.000925,60,49,109,1,1
841,"(420.5, 421.0)",1038.4661016949153,198.36079026508202,1073.0,0.004219406779661015,0.0049992233281178884,0.000935,53,65,118,1,0
842,"(421.0, 421.5)",1039.1304347826087,165.0922248823303,1065.5,0.0035481304347826084,0.004718948300538432,0.000616,74,64,138,1,0
843,"(421.5, 422.0)",1035.3125,165.87886172063716,1037.0,0.0034662013888888885,0.004155425880204362,0.000859,80,64,144,1,0
844,"(422.0, 422.5)",1053.9485294117646,192.31753525924702,1071.0,0.0036755441176470572,0.004618043831284936,0.0006625,80,56,136,1,0
845,"(422.5, 423.0)",1002.8905109489052,241.92319754880268,1058.0,0.0036477591240875904,0.004818652903234087,0.0006230000000000001,68,69,137,1,0
846,"(423.0, 423.5)",1036.8992248062016,282.1174634837754,1114.0,0.0037028837209302314,0.004828695342733485,0.000898,67,62,129,1,0
847,"(423.5, 424.0)",1049.8059701492537,167.33292543314406,1079.0,0.003673119402985075,0.004951651268656508,0.000711,74,60,134,1,0
848,"(424.0, 424.5)",1041.7131782945737,188.64898761483124,1073.0,0.0038629999999999975,0.004630574176398108,0.000874,66,63,129,1,0
849,"(424.5, 425.0)",1038.978417266187,182.3617390754876,1096.0,0.003590697841726619,0.004590168683798011,0.001071,74,65,139,1,0
850,"(425.0, 425.5)",1013.3015873015872,225.10769937401142,1075.0,0.0037018333333333335,0.00480199441857235,0.0007329999999999999,69,57,126,1,0
851,"(425.5, 426.0)",927.904411764706,256.80183680768243,1006.0,0.003666941176470588,0.0048140105706460535,0.0005905000000000001,72,64,136,1,0
852,"(426.0, 426.5)",936.5,287.961274959479,1068.0,0.004777632653061224,0.006455353493778976,0.0007105000000000001,69,29,98,0,0
853,"(426.5, 427.0)",868.3786407766991,377.0405427959439,1069.0,0.004748543689320386,0.0068023836649393245,0.001062,75,28,103,0,0
854,"(427.0, 427.5)",940.0849056603772,294.29875063807845,1084.0,0.004559311320754714,0.006480436966988316,0.000793,67,39,106,0,0
855,"(427.5, 428.0)",949.7204301075267,309.454687474294,1114.0,0.005174741935483872,0.008019335890728795,0.000742,73,20,93,0,0
856,"(428.0, 428.5)",945.62,305.4770662092295,1106.0,0.004854859999999999,0.00690632734047101,0.0008309999999999999,69,31,100,0,0
857,"(428.5, 429.0)",994.8720930232557,312.08244749675936,1109.0,0.005829162790697675,0.008329663271014113,0.0009185,67,19,86,0,0
858,"(429.0, 429.5)",987.9565217391304,339.17449601673803,1156.0,0.005369608695652172,0.007578050487154173,0.0017655,70,22,92,0,0
859,"(429.5, 430.0)",1020.5,324.75273472239985,1177.0,0.0053240425531914885,0.0071786214238220465,0.0010915,71,23,94,0,0
860,"(430.0, 430.5)",961.71875,383.5517313115732,1165.0,0.004956885416666665,0.007296467307965284,0.000998,73,23,96,0,0
861,"(430.5, 431.0)",940.079207920792,388.1700834213868,1102.0,0.0049402178217821755,0.007417258209883164,0.001263,78,23,101,0,0
862,"(431.0, 431.5)",999.1022727272727,345.5895525697356,1191.5,0.005544931818181819,0.007890638542981642,0.0010505,69,19,88,0,0
863,"(431.5, 432.0)",987.8111111111112,347.4315677326667,1119.0,0.005478733333333331,0.007804481822155748,0.0008234999999999999,70,20,90,0,0
864,"(432.0, 432.5)",989.0425531914892,332.16487404013577,1143.0,0.005326776595744679,0.007567160205335274,0.0010955,73,21,94,0,0
865,"(432.5, 433.0)",1018.3333333333335,351.2182307540927,1216.0,0.005103895833333332,0.006247648653237331,0.001829,77,19,96,0,0
866,"(433.0, 433.5)",991.3736263736264,351.3416712594307,1177.0,0.005113582417582415,0.006993525380372167,0.001328,69,22,91,0,0
867,"(433.5, 434.0)",1020.9230769230768,330.42337255134515,1190.0,0.0051507472527472535,0.0062258116821885725,0.0008320000000000001,74,17,91,0,0
868,"(434.0, 434.5)",913.4842105263158,403.51239436678384,1051.0,0.004875915789473686,0.006353295564094908,0.000929,74,21,95,0,0
869,"(434.5, 435.0)",985.574712643678,366.75106037112783,1154.0,0.005625333333333333,0.008240075006244005,0.001551,70,17,87,0,0
870,"(435.0, 435.5)",961.2647058823527,367.56681689266463,1130.5,0.00465442156862745,0.0067565126432019675,0.000794,84,18,102,0,0
871,"(435.5, 436.0)",1086.482142857143,300.3022196083025,1187.5,0.004297080357142854,0.005683391564741007,0.0008799999999999998,74,38,112,0,0
872,"(436.0, 436.5)",978.0650406504067,348.9274606336104,1137.0,0.004073113821138211,0.007887684954266255,0.0006190000000000001,75,48,123,0,0
873,"(436.5, 437.0)",1032.0681818181818,314.63252769177205,1143.0,0.0055034659090909075,0.007904340000872884,0.0011885,72,16,88,0,0
874,"(437.0, 437.5)",1026.8444444444444,344.00509243392645,1220.5,0.0055373555555555546,0.01008942239893196,0.000771,70,20,90,0,0
875,"(437.5, 438.0)",996.217391304348,354.34387054853613,1145.0,0.005393608695652172,0.007468173476558208,0.0009664999999999999,74,18,92,0,0
876,"(438.0, 438.5)",961.3258426966291,410.66076951666633,1191.0,0.005491786516853932,0.008925421420496205,0.000927,73,16,89,0,0
877,"(438.5, 439.0)",1030.1222222222225,318.6120471345614,1184.0,0.005538822222222221,0.006817122608892199,0.0019065000000000002,74,16,90,0,0
878,"(439.0, 439.5)",1013.0,299.042689461692,1143.0,0.005797714285714286,0.00797141758427734,0.0010395,68,16,84,0,0
879,"(439.5, 440.0)",1012.3118279569893,326.5024794664035,1142.0,0.0051883118279569896,0.007006407398229658,0.001474,79,14,93,0,0
880,"(440.0, 440.5)",970.1263157894736,335.58558670216985,1090.0,0.005200873684210524,0.007073370437463085,0.001207,74,21,95,0,0
881,"(440.5, 441.0)",1021.0,319.6062429578534,1163.5,0.0051634680851063855,0.007213521982460691,0.001014,75,19,94,0,0
882,"(441.0, 441.5)",1012.1612903225806,317.1727101288679,1151.0,0.005275064516129031,0.006548988446295007,0.002223,75,18,93,0,0
883,"(441.5, 442.0)",908.0754716981132,403.9609292308026,1068.5,0.004501132075471697,0.0062172589429218975,0.0009050000000000001,81,25,106,0,0
884,"(442.0, 442.5)",1042.6842105263158,316.5869939653875,1149.0,0.004973231578947368,0.006520611481658513,0.001821,77,18,95,0,0
885,"(442.5, 443.0)",964.6464646464647,362.670208122783,1067.0,0.005079090909090909,0.007032961730006272,0.001478,78,21,99,0,0
886,"(443.0, 443.5)",987.5263157894735,361.8295073445758,1143.0,0.005148947368421052,0.0077614177723935186,0.001129,79,16,95,0,0
887,"(443.5, 444.0)",1008.625,338.2998436454358,1122.0,0.005221635416666665,0.0073956932319742185,0.0011785,76,20,96,0,0
888,"(444.0, 444.5)",1037.4242424242425,330.294089454772,1141.0,0.004998535353535354,0.005729322730058585,0.001172,82,17,99,0,0
889,"(444.5, 445.0)",987.75,347.4307465184589,1122.0,0.005496684782608696,0.007742870755534329,0.0012255,74,18,92,0,0
890,"(445.0, 445.5)",902.02752293578,439.3019180033249,1135.0,0.004317293577981649,0.005751273255650622,0.001109,81,28,109,0,0
891,"(445.5, 446.0)",966.89,401.7429927481277,1149.0,0.00476248,0.006659260841804585,0.001545,80,20,100,0,0
892,"(446.0, 446.5)",1001.0531914893616,339.30860654215036,1068.0,0.005151925531914893,0.006715794304840831,0.001103,75,19,94,0,0
893,"(446.5, 447.0)",1007.6875,337.2693227268552,1116.0,0.0050378020833333325,0.0068673925989261074,0.0020075,77,19,96,0,0
894,"(447.0, 447.5)",970.3875,323.6426961611848,1121.0,0.006124074999999998,0.007882757476755316,0.0019955,62,18,80,0,0
895,"(447.5, 448.0)",972.4395604395604,346.81045764032774,1118.0,0.005586384615384615,0.007007621761370068,0.001429,72,19,91,0,0
896,"(448.0, 448.5)",955.4880952380953,353.912333234666,1081.0,0.005796773809523807,0.007182554665753314,0.0032530000000000002,65,19,84,0,0
897,"(448.5, 449.0)",951.3977272727273,279.95457512372684,1076.0,0.0057104772727272725,0.0069860469228794145,0.0026395,69,19,88,0,0
898,"(449.0, 449.5)",871.4516129032259,394.3028662724013,1095.0,0.005204666666666665,0.007345538551797413,0.00129,71,22,93,0,0
899,"(449.5, 450.0)",989.7764705882353,302.34863889188574,1111.0,0.005670364705882353,0.008538140504938578,0.001206,69,16,85,0,0
900,"(450.0, 450.5)",937.8181818181821,351.06968052676086,1095.5,0.005410943181818181,0.007563651065029124,0.0016265,70,18,88,0,0
901,"(450.5, 451.0)",964.3225806451613,304.6323215491067,1106.0,0.00546779569892473,0.006986927994101837,0.002251,72,21,93,0,0
902,"(451.0, 451.5)",905.8522727272727,347.52466346852736,1088.0,0.005608670454545452,0.007860181932791905,0.0011665,70,18,88,0,0
903,"(451.5, 452.0)",955.0760869565216,334.13112625400913,1098.0,0.005358423913043476,0.007728087907654315,0.0015335,74,18,92,0,0
904,"(452.0, 452.5)",954.6235294117647,319.89477349035036,1116.0,0.0059951647058823524,0.008059970115221476,0.001661,66,19,85,0,0
905,"(452.5, 453.0)",956.42,350.8814637682669,1148.0,0.004844259999999998,0.006662796985432686,0.0011055,74,26,100,0,0
906,"(453.0, 453.5)",922.4285714285713,397.16887376242653,1137.0,0.005383835164835164,0.007091625589013403,0.001318,71,20,91,0,0
907,"(453.5, 454.0)",958.691489361702,336.3523826333542,1123.5,0.005426021276595746,0.007366137329756537,0.0012435,72,22,94,0,0
908,"(454.0, 454.5)",999.3658536585367,337.7426704048886,1146.5,0.005975499999999997,0.008680125023634504,0.002432,67,15,82,0,0
909,"(454.5, 455.0)",998.8735632183908,317.35435423739636,1144.0,0.005697298850574714,0.007564408600002338,0.001121,71,16,87,0,0
910,"(455.0, 455.5)",1006.6888888888888,325.32485560268657,1168.0,0.0053317666666666645,0.007071227818070649,0.0016190000000000002,73,17,90,0,0
911,"(455.5, 456.0)",1003.7362637362636,347.75431414097926,1161.0,0.005467857142857142,0.008693671415424273,0.000999,71,20,91,0,0
912,"(456.0, 456.5)",1009.2857142857144,339.82049022475394,1173.5,0.0058023690476190475,0.007538105485328928,0.002363,68,16,84,0,0
913,"(456.5, 457.0)",913.0769230769232,411.80921429327975,1176.0,0.004865384615384615,0.006389384500657065,0.0008810000000000001,78,26,104,0,0
914,"(457.0, 457.5)",1023.3837209302327,369.70965296645966,1209.5,0.005504976744186047,0.00752268965037927,0.001793,68,18,86,0,0
915,"(457.5, 458.0)",1013.8720930232557,352.27395076631615,1174.0,0.005539558139534885,0.007245387823995995,0.001314,68,18,86,0,0
916,"(458.0, 458.5)",1036.685393258427,331.2781238663375,1196.0,0.00546405617977528,0.0076876264488632984,0.001431,73,16,89,0,0
917,"(458.5, 459.0)",1043.5842696629213,334.2505459636788,1201.0,0.00566267415730337,0.007748644945723914,0.002369,72,17,89,0,0
918,"(459.0, 459.5)",1032.3516483516485,320.60544715779963,1151.0,0.005500868131868132,0.0074255582973175825,0.00099,74,17,91,0,0
919,"(459.5, 460.0)",1013.6785714285713,348.59805834552765,1182.0,0.00593577380952381,0.008501334505235526,0.0012894999999999998,64,20,84,0,0
920,"(460.0, 460.5)",990.6082474226804,355.8684669433423,1168.0,0.004742917525773193,0.006083141354853357,0.001048,80,17,97,0,0
921,"(460.5, 461.0)",958.8247422680412,418.61893496923517,1180.0,0.0049944226804123715,0.007482839106965364,0.0014869999999999998,74,23,97,0,0
922,"(461.0, 461.5)",1038.6421052631579,332.4671449385725,1204.0,0.005265663157894738,0.007810407092409469,0.000926,76,19,95,0,0
923,"(461.5, 462.0)",1033.3958333333333,331.70245002242166,1200.0,0.005225572916666666,0.0061146776336163675,0.0029205000000000004,79,17,96,0,0
924,"(462.0, 462.5)",997.8735632183908,353.63559632854293,1195.0,0.005739183908045975,0.008962105527018328,0.001446,67,20,87,0,0
925,"(462.5, 463.0)",1001.0918367346941,340.1101121494072,1087.0,0.005104000000000001,0.007622715467127414,0.0011645,80,18,98,0,0
926,"(463.0, 463.5)",1034.0,326.049742804083,1143.0,0.0052928064516129004,0.007501977755548234,0.001335,75,18,93,0,0
927,"(463.5, 464.0)",1037.125,334.9899055824,1217.5,0.00527678125,0.0074985996646435345,0.001393,80,16,96,0,0
928,"(464.0, 464.5)",934.9797979797979,425.42617239556654,1138.0,0.004626575757575756,0.0068862690056504345,0.001059,78,21,99,0,0
929,"(464.5, 465.0)",1064.86,318.9483039711303,1181.0,0.00494619,0.0071359808350840515,0.001689,84,16,100,0,0
930,"(465.0, 465.5)",1025.6372549019611,349.39639009327453,1188.0,0.004778735294117647,0.00648502905926674,0.0012660000000000002,85,17,102,0,0
931,"(465.5, 466.0)",1018.69,331.9304629319556,1183.0,0.005036629999999999,0.00703839337391422,0.001415,80,20,100,0,0
932,"(466.0, 466.5)",1023.9375,352.4979675193365,1169.0,0.004906427083333332,0.006013689897567123,0.0014725,78,18,96,0,0
933,"(466.5, 467.0)",1065.6929824561405,307.75896001975667,1169.5,0.004490745614035088,0.006878522994126923,0.0007589999999999999,96,18,114,0,0
934,"(467.0, 467.5)",1077.4336283185844,319.9172570510056,1197.0,0.004374442477876104,0.006858635715205599,0.0011220000000000002,95,18,113,0,0
935,"(467.5, 468.0)",1002.124031007752,350.51056527745936,1171.0,0.003820457364341086,0.005448447998638796,0.000714,100,29,129,1,0
936,"(468.0, 468.5)",1015.5,360.00839362195546,1184.0,0.004222577586206896,0.006132018839346628,0.0009155,98,18,116,0,0
937,"(468.5, 469.0)",1031.4112903225807,323.764418320913,1183.0,0.003958096774193547,0.005922636582479089,0.0009585,103,21,124,0,0
938,"(469.0, 469.5)",1073.7478991596638,297.1328590152325,1191.0,0.004171378151260504,0.006359816116347695,0.000969,101,18,119,0,0
939,"(469.5, 470.0)",1070.3274336283189,298.93810403534667,1194.0,0.0043732831858407095,0.005553732186989578,0.001206,95,18,113,0,0
940,"(470.0, 470.5)",1095.6950354609928,300.632593596104,1213.0,0.0035807943262411352,0.0051207908869037155,0.000918,121,20,141,1,0
941,"(470.5, 471.0)",1074.9242424242425,305.84318741093665,1184.0,0.0036871893939393954,0.0060787700218977924,0.0009135,113,19,132,0,0
942,"(471.0, 471.5)",1097.7230769230769,307.25781451349036,1243.0,0.003784692307692307,0.006038925343133526,0.0008,112,18,130,0,0
943,"(471.5, 472.0)",1021.9006622516556,382.6835029101185,1206.0,0.0032697350993377483,0.005256886356899855,0.0006360000000000001,121,30,151,1,0
944,"(472.0, 472.5)",1090.7185185185183,294.7846330431522,1182.0,0.0037184740740740735,0.0054356706335339285,0.000947,118,17,135,1,0
945,"(472.5, 473.0)",1092.390977443609,322.15037037088433,1195.0,0.0036183609022556406,0.005650851884475293,0.000795,113,20,133,1,0
946,"(473.0, 473.5)",1077.2160000000001,317.88282949905084,1185.0,0.003965880000000001,0.005782165708786888,0.000792,107,18,125,0,0
947,"(473.5, 474.0)",1102.6953642384103,276.4911087992399,1195.0,0.003157119205298014,0.005229755112083358,0.000705,131,20,151,1,0
948,"(474.0, 474.5)",1096.7482014388488,287.9257174111783,1201.0,0.0036006330935251813,0.005569205926724133,0.000826,118,21,139,1,0
949,"(474.5, 475.0)",1099.1,303.4930053832324,1194.0,0.003617585714285714,0.0060144109885642855,0.0007875,122,18,140,1,0
950,"(475.0, 475.5)",1074.1492537313434,320.5529880648964,1190.0,0.0035650746268656728,0.0047120409249707795,0.0008649999999999999,113,21,134,1,0
951,"(475.5, 476.0)",1050.979020979021,368.8478534482762,1176.0,0.00329404895104895,0.005005237318076236,0.000666,121,22,143,1,0
952,"(476.0, 476.5)",1116.4701492537313,263.24906558391547,1201.0,0.0037971940298507437,0.0053060712077126785,0.0010765,117,17,134,1,0
953,"(476.5, 477.0)",1123.2348484848483,288.5784019005725,1202.0,0.0037102272727272717,0.0057202515500003204,0.0007670000000000001,117,15,132,1,0
954,"(477.0, 477.5)",1087.823076923077,304.4411442562266,1212.5,0.003797138461538461,0.005603843484130626,0.0008795000000000001,106,24,130,1,0
955,"(477.5, 478.0)",1055.9204545454545,310.6795030837466,1187.5,0.0028466193181818163,0.004261890500366051,0.0006885000000000001,133,43,176,1,0
956,"(478.0, 478.5)",1069.6709677419356,257.3549549803801,1187.0,0.003131606451612903,0.004465473201749454,0.0007070000000000001,115,40,155,1,0
957,"(478.5, 479.0)",1086.6099290780141,295.2174204366683,1212.0,0.0034960425531914887,0.005253333183897003,0.000659,115,26,141,1,0
958,"(479.0, 479.5)",1032.1666666666667,386.12013321075796,1215.0,0.0030619400000000013,0.004325667088609167,0.0006994999999999999,127,23,150,1,0
959,"(479.5, 480.0)",1066.4615384615388,336.74313707885386,1187.0,0.003927300000000001,0.006543797984090672,0.0008410000000000001,113,17,130,0,0
960,"(480.0, 480.5)",1102.237037037037,287.0639121568526,1179.0,0.003640303703703703,0.005659030176753264,0.000952,120,15,135,1,0
961,"(480.5, 481.0)",1097.25,288.30477291632013,1200.0,0.003552192857142857,0.005603229424548069,0.000926,119,21,140,1,0
962,"(481.0, 481.5)",1090.7692307692307,294.5542273494035,1177.0,0.0034774125874125865,0.005128881255615754,0.000964,121,22,143,1,0
963,"(481.5, 482.0)",1113.7537313432838,286.56263172867745,1199.0,0.003694432835820898,0.005374050078603173,0.0008064999999999999,117,17,134,1,1
964,"(482.0, 482.5)",1136.012658227848,232.4180832978455,1204.0,0.00309796835443038,0.0053085840332882175,0.0006355,118,40,158,1,1
965,"(482.5, 483.0)",1108.611111111111,226.8809016985686,1140.0,0.004022095238095237,0.004862922180629375,0.001064,62,64,126,1,1
966,"(483.0, 483.5)",1110.7961165048544,275.3002213716579,1195.5,0.0023786796116504853,0.0035378121466035275,0.0005729999999999999,144,62,206,1,1
967,"(483.5, 484.0)",1179.8954248366013,193.65668086776557,1241.0,0.003246424836601309,0.004540398611200302,0.0006490000000000001,99,54,153,1,1
968,"(484.0, 484.5)",1131.8815789473686,193.16872953201718,1189.0,0.003054302631578946,0.004346393220477514,0.0004905,89,63,152,1,1
969,"(484.5, 485.0)",1169.6209150326795,186.7425756480924,1240.0,0.003262385620915031,0.004184917956694679,0.00082,96,57,153,1,1
970,"(485.0, 485.5)",1170.951871657754,188.6822521989422,1205.0,0.0026400320855614963,0.003623127241723325,0.000722,139,48,187,1,1
971,"(485.5, 486.0)",1167.894039735099,171.48691504282502,1197.0,0.003141768211920529,0.004179729058912325,0.000762,105,46,151,1,1
972,"(486.0, 486.5)",1158.8193548387096,177.28985991351124,1194.0,0.003132541935483871,0.004283640335343368,0.00078,107,48,155,1,1
973,"(486.5, 487.0)",1137.4189944134075,277.35396577985784,1203.0,0.002783759776536312,0.0040067024973964105,0.000653,129,50,179,1,1
974,"(487.0, 487.5)",1191.4563758389259,183.08554650990538,1216.0,0.003322288590604028,0.004491282934294216,0.000698,103,46,149,1,1
975,"(487.5, 488.0)",1157.922619047619,177.0758826826229,1188.0,0.002852601190476189,0.0040069484994349905,0.000717,117,51,168,1,1
976,"(488.0, 488.5)",1183.1272727272728,176.9447055575094,1194.0,0.002915654545454544,0.0041283437824424256,0.000594,114,51,165,1,1
977,"(488.5, 489.0)",1185.7902097902095,167.9717386166476,1215.0,0.0035023426573426576,0.0047387538299253655,0.000683,95,48,143,1,1
978,"(489.0, 489.5)",1164.5384615384614,186.49232050661087,1217.0,0.0031626602564102557,0.004415994901961754,0.0005070000000000001,105,51,156,1,1
979,"(489.5, 490.0)",1170.953642384106,168.65899868268102,1207.0,0.003245549668874169,0.0043481538913102595,0.00079,102,49,151,1,1
980,"(490.0, 490.5)",1124.8590604026842,248.77863871903276,1198.0,0.003126422818791945,0.004538051265271529,0.000715,93,56,149,1,1
981,"(490.5, 491.0)",1082.590909090909,285.24310497612925,1180.5,0.003190909090909089,0.0041447083979575475,0.0009555,98,56,154,1,1
982,"(491.0, 491.5)",1157.006711409396,199.07972383228568,1220.0,0.0033560536912751672,0.004712585762048829,0.000582,99,50,149,1,1
983,"(491.5, 492.0)",1142.796052631579,184.01116935634982,1175.0,0.003185802631578946,0.004583922908635233,0.0007365000000000001,103,49,152,1,1
984,"(492.0, 492.5)",1167.5065789473686,172.38079657919698,1190.0,0.0032875460526315767,0.004260445625168503,0.00093,103,49,152,1,1
985,"(492.5, 493.0)",1165.159420289855,180.8158819318301,1193.0,0.0036409565217391288,0.004662031224346525,0.0009819999999999998,88,50,138,1,1
986,"(493.0, 493.5)",1128.105960264901,273.69038839091843,1219.0,0.0032352781456953627,0.004341026481004911,0.0008119999999999999,98,53,151,1,1
